,title,url,Unnamed: 2
144,"Coronavirus no-nos, as demonstrated at Trump’s press conference today",https://www.youtube.com/watch?v=j_A1Q2aH1s8,
146,"California, Oregon, and Washington team up to lift coronavirus restrictions",https://www.youtube.com/watch?v=2yBWx0d-s1o,
148,Albert Pujols and Carlos Pena remind us to stay safe during the COVID-19 outbreak,https://www.youtube.com/watch?v=STgW7Y1Ukcw,
150,Gov. Newsom on housing the homeless California hotels amid coronavirus crisis,https://www.youtube.com/watch?v=ikFVfPRXOC0,
158,“The Real Housewives of Beverly Hills” talk coronavirus self-quarantine,https://www.youtube.com/watch?v=CkZTDuU_plc,
159,"Coronavirus canceled their wedding? Nope, they did it on Zoom",https://www.youtube.com/watch?v=gWFiGWp0iLU,
160,L.A. County orders nonessential businesses to close to combat coronavirus,https://www.youtube.com/watch?v=Zm8hUoh73oA,
161,Masks offer much more protection against coronavirus than many think,https://www.youtube.com/watch?v=4-47Fct-_Fo,
169,Trump says he’s taking hydroxychloroquine in case he contracts the Coronavirus,https://www.youtube.com/watch?v=4X4lsfqUauc,
178,Fashion Week goes virtual during COVID,https://www.youtube.com/watch?v=u1DVX8YzOB0,
184,Coronavirus Q&A with Los Angeles Times,https://www.youtube.com/watch?v=WAX5ROppRsQ,
190,President Trump comments on Katie Miller testing positive for the coronavirus,https://www.youtube.com/watch?v=eCEadMnQiWw,
194,"L.A. County announces 342 new coronavirus cases, 7 new deaths",https://www.youtube.com/watch?v=foRkI3fEzJw,
199,"Newsom offers coronavirus help to immigrants, boosts jobless hotline hours",https://www.youtube.com/watch?v=psiUJN9aPLg,
200,"LA County closes beaches, piers, beach bike paths and trails to slow the spread of coronavirus",https://www.youtube.com/watch?v=qeFuaOZ7cbg,
202,(4 p.m.) Manhattan Beach nail salon moves outside | One Day During COVID,https://www.youtube.com/watch?v=jK8zhMlZ1_M,
204,Dr. Fauci clarifies President Trump’s tweets about coronavirus drugs,https://www.youtube.com/watch?v=dqE3bKRgY6o,
206,(8:30 a.m.) Little Armenia Daycare keeps kids safe | One Day During COVID,https://www.youtube.com/watch?v=95ng4zw1G_Q,
208,Coronavirus may close up to half the hotels in the country,https://www.youtube.com/watch?v=fNGN8R44uGQ,
210,"California needs 'an army of volunteers' in its coronavirus response, Newsom says",https://www.youtube.com/watch?v=qslY2iXMeeM,
215,Trump says coronavirus 'may not come back at all',https://www.youtube.com/watch?v=OTcET59atkc,
217,L.A. County now has 20 coronavirus cases,https://www.youtube.com/watch?v=kCd_diKytNQ,
219,Trump issues immigration ban amid coronavirus outbreak,https://www.youtube.com/watch?v=dapmwUelJLs,
223,"New York governor says coronavirus peak may come soon, swamping hospitals",https://www.youtube.com/watch?v=quVJbfgqSco,
224,Californians must wear face masks in public under coronavirus order issued by Newsom,https://www.youtube.com/watch?v=Hk2v_7FFM9w,
225,Newsom says state has enough ventilators for coronavirus fight,https://www.youtube.com/watch?v=9r7QkL8Td60,
226,How coronavirus disrupted California meat plants,https://www.youtube.com/watch?v=XeGPVlITeHw,
227,L.A. renters hit new levels of rage under coronavirus,https://www.youtube.com/watch?v=OWA3mLIALZ4,
