,title,url,Unnamed: 2
84,Boris Johnson tests positive for COVID-19,https://www.youtube.com/watch?v=2QwGEqTBsGo,
86,The new normal: COVID-19 sniffing dogs,https://www.youtube.com/watch?v=wfc6QdBiRK8,
87,The latest on COVID-19 antibodies and immunity,https://www.youtube.com/watch?v=30ZNTo8foyY,
88,NYC doctors on COVID-19 this fall l ABC News,https://www.youtube.com/watch?v=E2Ct99OEWrA,
89,COVID-19 cases climb in Mexico | ABC News,https://www.youtube.com/watch?v=RqYb5siQxnQ,
90,How COVID-19 turned US nursing homes into devastating hotspots | Nightline,https://www.youtube.com/watch?v=M_EOG1fdwtE,
91,Texas sees steady rise in COVID-19 cases since reopening 2 weeks ago,https://www.youtube.com/watch?v=aWG1jtXlEeM,
92,COVID-19 nears 20 million cases worldwide,https://www.youtube.com/watch?v=wEeWJZNA-sc,
94,Louisiana's rising number of COVID-19 cases,https://www.youtube.com/watch?v=qyxpUXXkk5o,
95,Russia's COVID-19 cases skyrocket,https://www.youtube.com/watch?v=sgfsi7_n0RU,
96,ABC News Live Update: Putin says Russia has COVID-19 vaccine,https://www.youtube.com/watch?v=L1qicmqFBaY,
97,40 percent hospitalized with COVID-19 are under age 54,https://www.youtube.com/watch?v=JtHQGYrLAIo,
98,Doctors trying to understand COVID-19 symptoms left with more questions,https://www.youtube.com/watch?v=0Uz0mkSWbfQ,
99,Signs of strength during COVID-19,https://www.youtube.com/watch?v=7Pk7oyi8CAE,
100,Navajo Nation: Where COVID-19 claims whole families,https://www.youtube.com/watch?v=H6FcRe1ymxc,
101,COVID-19 is ‘not as mild as people believe’: Epidemiologist,https://www.youtube.com/watch?v=sXWEwsJpK_c,
102,Nursing home facilities new epicenter for COVID-19 | WNT,https://www.youtube.com/watch?v=xJ6bKaisiNE,
103,Trump’s 1st time back in front of supporters since positive COVID-19 test,https://www.youtube.com/watch?v=pcT2jV3AffQ,
104,COVID-19 shrinks economic growth,https://www.youtube.com/watch?v=7g85VFD0N2g,
105,Rise in COVID-19 infection rates for children at school?,https://www.youtube.com/watch?v=5YjEL0xs8zo,
106,What children miss from before COVID-19 crisis,https://www.youtube.com/watch?v=DcUW2tEbh_g,
107,Mounting anger over COVID-19 business shutdowns leads to protests in multiple states,https://www.youtube.com/watch?v=b2vip71s1x8,
108,The latest on treatments for severe COVID-19 cases,https://www.youtube.com/watch?v=ael_7z9eYqc,
109,Protesters urged to get tested for COVID-19,https://www.youtube.com/watch?v=IclySqcyP5o,
110,"Weeks into COVID-19 crisis, US struggles to keep up with soaring cases",https://www.youtube.com/watch?v=yHjVmwQwszw,
111,1 out of every 3 COVID-19 deaths is a nursing home resident or worker,https://www.youtube.com/watch?v=Xfg6la5Mllg,
112,China takes ‘wartime emergency’ measures to head off 2nd COVID-19 wave,https://www.youtube.com/watch?v=30-oT4nD_jU,
113,COVID-19 cases spread across the country,https://www.youtube.com/watch?v=zOhlpUXyO08,
114,Some of the faces of those lost to COVID-19 this week,https://www.youtube.com/watch?v=D4p_5hggHQQ,
116,What you need to know: Coronavirus and protective eyewear,https://www.youtube.com/watch?v=MARyzTPNgio,
117,"Daily COVID-19 death toll surpasses 1,000 for 1st time since May",https://www.youtube.com/watch?v=WEQfwQW4bM8,
118,Teachers dying of COVID-19 before the start of school raises alarm,https://www.youtube.com/watch?v=0AY-0apDj4w,
119,Dalai Lama speaks out on COVID-19,https://www.youtube.com/watch?v=NEWqRcy-6Wg,
120,Fauci warns of COVID-19 spike after Labor Day l GMA,https://www.youtube.com/watch?v=XP5_CNlEfUA,
121,Pfizer announces promising results from early COVID-19 vaccine trials | WNT,https://www.youtube.com/watch?v=E9ENdt7f3yM,
122,‘The Invisible Army’ works hard to develop a vaccine for COVID-19,https://www.youtube.com/watch?v=Ve0nmW9GkIE,
123,CDC director testifies on COVID-19 response,https://www.youtube.com/watch?v=R86a_ZkPV04,
124,COVID-19 ripping apart Navajo Nation families | WNT,https://www.youtube.com/watch?v=VzYs1WEeeKU,
125,COVID-19 and the future of work,https://www.youtube.com/watch?v=YtTJ_ympGMk,
126,More states from Louisiana to Michigan confronting uptick in COVID-19 cases | Nightline,https://www.youtube.com/watch?v=eEPoGE1TtA0,
127,How libraries are coping during COVID-19,https://www.youtube.com/watch?v=5ihUYjScBtk,
128,COVID-19 rips through Georgia sleepaway camp l GMA,https://www.youtube.com/watch?v=_-znsvSXrWc,
129,‘I was in… excruciating pain’ A growing number of younger COVID-19 patients | Nightline,https://www.youtube.com/watch?v=Q6-9_itCNQA,
130,Daily COVID-19 deaths increase across 13 states,https://www.youtube.com/watch?v=gzh8I0WUqzA,
131,"In Houston, front-line workers say COVID-19 surge affecting many younger people",https://www.youtube.com/watch?v=K4PJMdNYkUM,
132,COVID-19 has accelerated to 60 of the 64 parishes in Louisiana,https://www.youtube.com/watch?v=BP9eVwmfBzM,
133,Disparities in NYPD COVID-19 arrests,https://www.youtube.com/watch?v=yhz6TfgJZhU,
134,Can blood of recovered COVID-19 patients help treat disease?,https://www.youtube.com/watch?v=8-z_NHKVlxk,
135,Signs of strength during COVID-19 pandemic,https://www.youtube.com/watch?v=OiM_Un8HY6U,
136,US has the highest COVID-19 death toll of any country,https://www.youtube.com/watch?v=_NDxR5yYxyY,
137,"In Memoriam: 100,000 lost to COVID-19",https://www.youtube.com/watch?v=Tf_QD2_jt7c,
138,President Trump declares he is cured of COVID-19 a week after testing positive | WNT,https://www.youtube.com/watch?v=wOx9QdPI77c,
140,"U.S. COVID-19 death toll nears 200,000, CDC revises guidance | WNT",https://www.youtube.com/watch?v=BvDxxC_rF14,
141,Gym safety in the time of COVID-19,https://www.youtube.com/watch?v=3BaSbpvdBOo,
142,Key West mayor on handling COVID-19 in tourist hot spot,https://www.youtube.com/watch?v=N7WlTrvQuTg,
143,Navajo Nation has highest COVID-19 infection rate in the US,https://www.youtube.com/watch?v=EVBBOZpD-SQ,
144,Scientists in New York focused on popular heartburn drug for treatment of COVID-19 | WNT,https://www.youtube.com/watch?v=IHCV0tqd1Sk,
145,Health and Human Services secretary responds to COVID-19 crisis: Exclusive,https://www.youtube.com/watch?v=ymuHrlm4UZc,
146,Colleges rethink reopening amid campus COVID-19 outbreaks | WNT,https://www.youtube.com/watch?v=jJNKQGO33bQ,
147,The new COVID-19 travel trend is a 'flexcation',https://www.youtube.com/watch?v=F56RBUercfI,
148,Future of dining out in question because of COVID-19,https://www.youtube.com/watch?v=6XAOzARDjjQ,
149,Inside India's 2nd coronavirus wave,https://www.youtube.com/watch?v=HuKvloC0WJE,
150,Doctors test rare treatment on COVID-19 patients,https://www.youtube.com/watch?v=KW_94BbkgoE,
151,How alleged scammers are preying on the vulnerable during the COVID-19 crisis l Nightline,https://www.youtube.com/watch?v=TTz4kigh3iU,
153,"Washington, DC reports its 1st case of COVID-19 | ABC News",https://www.youtube.com/watch?v=yF60WHKSiCM,
154,Santa Monica Pier sits completely empty amid COVID-19 pandemic | ABC News,https://www.youtube.com/watch?v=8dg1RSTYdYA,
155,On the frontlines at a NY hospital full of critically ill COVID-19 patients: Part 1/2,https://www.youtube.com/watch?v=0P8KyaYuaTg,
156,Shock waves hit the economy as the number of COVID-19 cases soars in the US,https://www.youtube.com/watch?v=_yp7vAOrPFk,
157,US military bases in Japan face COVID-19 outbreak l ABC News,https://www.youtube.com/watch?v=Cf0fuM5rWXM,
158,Mt. Sinai tests experimental treatment for COVID-19 | WNT,https://www.youtube.com/watch?v=Bez3yqAwWbE,
159,Fauci says that states doing well with COVID-19 spread could still be vulnerable,https://www.youtube.com/watch?v=UEpUyc0zJtU,
160,COVID-19 responses in countries around the world see varied results l Nightline,https://www.youtube.com/watch?v=xRFHChvYjVM,
162,Promising improvements in Asia while Europe continues to battle COVID-19 | Nightline,https://www.youtube.com/watch?v=np_wG6FbXwY,
163,"Kentucky has at least 121 deaths and nearly 2,300 confirmed cases of COVID-19",https://www.youtube.com/watch?v=SubcMCmVZwg,
164,Communities face testing struggles as COVID-19 cases rise in 40 states | WNT,https://www.youtube.com/watch?v=wHYKFOD_siY,
165,"Pence gives possible COVID-19 timeline, urges everyone to do their part",https://www.youtube.com/watch?v=X4jV7KfqeIE,
